,id,alias,name,description,subscriptionCount,subscribed,notificationType,read,createdAt,updatedAt,canPost,ignorePost,invisible,isSchool,userSchool,fullyAnonymous,canUseNickname,canUseSchool,postThumbnail,shouldCategorized,shouldPostCategorized,hasPostCategories,titlePlaceholder,postTitlePlaceholder,ipCountryCondition,subcategories,topics,nsfw,mediaThreshold,limitCountries,limitStage,availableLayouts,heroImage,logo,postCount,favorite,isPersonaPage,isFeaturedPage,enablePrivateMessage,restrictIdentityOnComment,enableSelectedPosts,displaySelectedPostsTab,allowModManageSelectedPosts,displayGroupChatEntry,enableHintedValidations,enableEditedHistory
523,f8e305e5-69e0-42be-9a7c-345ba8981ed9,jp_meme,ミーム,"ミーム掲示板掲示板へようこそ！！
ミーム掲示板では、面白いと思った画像や動画を載せてDtto内のユーザーにシェアする掲示板です！全く掲示板と関係のない記事は削除対象になりますのでお気をつけください😭面白いと思った画像や動画、みんなにシェアしたい内容などを投稿して掲示板を盛り上げよう！",605,False,,False,2021-08-23T01:57:51.714Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/35eabdd7-ccb0-40e5-81ad-ff35be82ab18/full.jpeg', 'type': 'image/jpeg', 'width': 1660, 'height': 553}","{'url': 'https://megapx-assets.dcard.tw/images/88023499-70e6-426d-ac0f-468180eb143c/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 3},False,False,False,False,False,False,False,False,False,False,True
568,dbd8c5ef-2b09-459e-bafc-94a819983411,cma,中華民國陸軍軍官學校,中華民國陸軍軍官學校板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,589,False,,False,2022-02-18T04:20:11.951Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/32c5de66-c271-4566-bfb5-ac53d560df95/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/498e89de-5426-4dec-b06e-709acdc18a3b/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 1},False,False,False,True,False,False,False,False,False,False,True
132,9b2e05ce-6264-417b-8dbf-2f233a9ea625,nju,南榮科大,南榮科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,576,False,,False,2016-08-11T18:02:32.485Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/eca6fe85-ef11-4ee8-81f3-58f3f7efe02f/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/f3e64c6c-f257-4648-bd48-669f6ce5c3ea/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 1},False,False,False,True,False,False,False,False,False,False,True
153,0bb81a8f-118e-4950-ac9f-c9570d05680f,apic,亞太創意技術學院,亞太創意技術學院板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,569,False,,False,2016-08-25T18:29:03.231Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/f0df0b22-3e07-438d-84dd-06368e975824/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/eabc833e-af81-4558-822e-3a986f5f81e1/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 2},False,False,False,True,False,False,False,False,False,False,True
598,dd040022-e008-4dbe-9c91-716e880e50d1,mineral,原礦,歡迎踏入礦坑,546,False,,False,2022-08-17T08:54:50.067Z,2022-08-30T13:38:30.564Z,True,False,False,False,,False,True,True,{'size': 'small'},False,True,True,,分享文需要礦名/產地/照片缺一不可，其他請參閱板規,{},[],"['分享', '公告', '討論']",False,{},[],0,"['video', 'image', 'classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/e29ce0a0-8d05-428d-8fd1-8ede7daa617c/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/9509e6d6-ceaf-49eb-bfd3-55fa7eee9a04/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 5},False,False,False,True,False,False,False,False,False,False,True
484,63e3b3ee-dc29-4aa9-80b7-def40ccf7715,epic_war_thrones,鴻圖之下,《鴻圖之下》看板提供玩家們討論戰術攻略、情報分享、聯盟交友、玩家問答總匯等鴻圖之下相關話題。,527,False,,False,2021-04-13T08:58:30.139Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['classic', 'video', 'image', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/d75658a5-f708-446c-aa8c-31a8eb93101f/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/ce466bb8-13f0-4145-81b5-66020b95b57a/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 1},False,False,False,False,False,False,False,False,False,False,True
554,913ab6dd-674b-4303-9a01-ff5596ea0289,lineagew,天堂 W,本板為天堂 W 板，討論主旨為一切與天堂 W 有關之事物與話題。,523,False,,False,2021-12-23T08:27:03.782Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['image', 'classic', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/8c90a894-ee3a-448b-9b2b-8b88c07ef861/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/852a6525-543b-4cff-875e-0fb887146e47/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 4},False,False,False,True,False,False,False,False,False,False,True
208,1150ae79-6e67-46f2-bfec-74f8c365a4a1,hktrending,港澳時事,呢度係比香港澳門嘅同學仔討論同港澳有關既時事議題嘅討論區，發文留言前請先閱讀板規,500,False,,False,2020-01-02T03:22:36.962Z,2022-08-16T03:53:09.054Z,True,True,True,False,,False,True,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",[],"['港聞', '正苦', '林鄭', '時事', '社會', '政治']",False,{},"['HK', 'MO']",0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/91ebc571-f347-4b91-887b-0c74c2a813be/orig.jpeg', 'type': 'image/jpeg', 'width': 1792, 'height': 597}","{'url': 'https://megapx-assets.dcard.tw/images/a5834c46-914f-4216-9209-f29c5439768c/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 48},False,False,False,False,False,False,False,False,False,False,True
159,56cdd28c-7b03-4737-a357-9103114e881d,kmvs,高美醫護管理專科學校,高美醫護管理專科學校板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,495,False,,False,2016-09-23T09:35:46.370Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/d09ac658-bbda-4bdc-b51b-2a123391f286/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/3f0bb475-6475-4398-ac74-0ecfd9296934/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 1},False,False,False,True,False,False,False,False,False,False,True
152,aff553d9-d18e-43af-ae9e-71ad09366ed6,dila,法鼓文理學院,法鼓文理學院板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,490,False,,False,2016-08-25T18:29:03.231Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],['ok'],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/e522fc90-79f3-410d-9aa6-6e18db1fa42b/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/1efc303f-23c2-44b0-883c-d4d6423c146f/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 1},False,False,False,True,False,False,False,False,False,False,True
510,84809ec4-193a-4088-bf88-3660f5330163,love_of_unknown,未生逆行,歡迎大家來到《未生逆行》板，希望各位小主播能在這裡交流，互相交換心動資訊呦σ ﾟ∀ ﾟ) ﾟ∀ﾟ)σ,481,False,,False,2021-07-09T03:38:05.681Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/209e73a3-be5c-4322-bfd1-de1f8d675cb5/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/3173ae9e-04df-4b0b-96e0-74200ad2825f/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 1},False,False,False,False,False,False,False,False,False,False,True
601,b6c256f9-9c87-4f27-9381-61a374265b7d,mermaid_melody_pichi_pichi_pitch,真珠美人魚,,474,False,,False,2022-09-26T04:14:20.699Z,2022-10-12T03:25:44.295Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['classic', 'link', 'image', 'video']","{'url': 'https://megapx-assets.dcard.tw/images/691588f2-4694-42dd-8ff9-83e1ecf0d8d9/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/94d07926-27e5-473b-84fb-ff6b94052a10/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 4},False,False,False,False,False,False,False,False,False,False,True
5,8d5cabde-d0df-479f-8ab7-153209317537,father,父親節,Dcard 父親節特輯，上傳爸爸帥照，寫下真摯文字，一起謝謝我們心中的 「鋼鐵人老爸」。,348,False,,False,2016-05-17T00:12:15.741Z,2022-08-16T03:53:09.054Z,True,False,True,False,,False,True,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['classic', 'poll']",,,{'last30Days': 3},False,False,False,False,False,False,False,False,False,False,True
173,c0aead55-dc9c-4eee-bb05-89ff8b78eb60,welcomegift,小禮物,,346,False,,False,2017-12-13T09:55:46.177Z,2022-08-16T03:53:09.054Z,False,True,True,False,,False,True,False,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],,,{'last30Days': 40},False,False,False,False,False,False,False,False,False,False,True
3,cc2164ae-88cd-466d-b11b-19e4b1f6f78c,mother,母親節,Dcard 母親節限定板，告訴媽媽我愛妳！,346,False,,False,2016-05-14T22:15:15.698Z,2022-08-16T03:53:09.054Z,True,False,True,False,,False,True,True,{'size': 'small'},False,False,False,,,{},[],"['我是媽寶我驕傲', '曬媽媽', '母親節蛋糕', '康乃馨', '母親節花束', '我愛媽媽', '母親節禮物', '媽媽我愛你', '媽媽', '母親節大餐', '母親節檔期']",False,{},[],0,['classic'],,,{'last30Days': 1},False,False,False,False,False,False,False,False,False,False,True
467,06289c42-54bb-4600-b9f9-aa97f5c4250d,jp_waseda,早稲田大学,"早稲田大学掲示板へようこそ！！
早稲田大学掲示板では早稲田大学に関することならなんでも投稿できます！タイトルだけの記事、無駄に空白の多い記事、全く掲示板と関係のない記事は削除対象になりますのでお気をつけください😭自分の気になること、みんなにシェアしたい内容などを投稿して掲示板を盛り上げよう！",335,False,,False,2021-01-29T00:32:38.538Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],"{'url': 'https://megapx-assets.dcard.tw/images/e0cfd3dc-69cb-4f5e-85c7-a21f825c06d7/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/fda43b68-5e5b-4d3f-9bc7-08236eff24cb/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 13},False,False,False,False,False,False,False,False,False,False,True
469,24e4c631-bfa1-4b33-b0ee-d22ab6218a7c,jp_meiji,明治大学,"明治大学掲示板へようこそ！！
明治大学掲示板では明治大学に関することならなんでも投稿できます！タイトルだけの記事、無駄に空白の多い記事、全く掲示板と関係のない記事は削除対象になりますのでお気をつけください😭自分の気になること、みんなにシェアしたい内容などを投稿して掲示板を盛り上げよう！",261,False,,False,2021-01-29T00:40:42.548Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],"{'url': 'https://megapx-assets.dcard.tw/images/5088a2cc-8334-4ad4-957c-2ffedc8bf1ec/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/469fc6f0-7f14-48c1-a977-f49ea6c797a9/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 13},False,False,False,False,False,False,False,False,False,False,True
493,401afe74-7a71-481d-a2b9-420ce383d3a5,show_sexgoods,卡友西斯老實說,"-歡迎分享自己購買商品後的使用心得！文章必須包含 1 張商品照片及 30 字心得，並標記曾經購買的好物商品。
-內容可以撰寫商品真實使用心得。例如：玩具續電力及防水度好嗎？震動聲音是否很大聲？商品使用感覺，及是否想推薦給卡友購買。
- 如果分享的內容與商品為🔞，記得勾選「標記為🔞」唷！
- 為了維持分享品質，卡友老實說文章發出後即不能刪除、修改標記商品，但隨時都可以編輯文章。",240,False,,False,2021-06-02T07:15:42.935Z,2022-09-21T03:41:32.981Z,True,True,True,False,,True,True,True,{'size': 'small'},False,False,True,,推薦給特定族群/ 描述使用感受 e.g. 高玩也很爽的刺激玩具,{},[],[],True,{},[],0,['ecSharing'],"{'url': 'https://megapx-assets.dcard.tw/images/545b915a-822b-43b9-b3b0-d3108716421a/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/728e7918-33ab-4824-b9af-c8e07190f2f7/full.jpeg', 'type': 'image/jpeg', 'width': 181, 'height': 181}",{'last30Days': 6},False,False,False,False,False,False,False,False,False,False,True
466,7e3e20d7-eeff-41e9-a89c-ab12fd6d96e0,jp_agu,青山学院大学,"青学掲示板へようこそ！！
青学掲示板では青山学院大学に関することならなんでも投稿できます！タイトルだけの記事、無駄に空白の多い記事、全く掲示板と関係のない記事は削除対象になりますのでお気をつけください😭自分の気になること、みんなにシェアしたい内容などを投稿して掲示板を盛り上げよう！",219,False,,False,2021-01-29T00:30:34.293Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],"{'url': 'https://megapx-assets.dcard.tw/images/e9fef723-fa70-4ce6-99bd-a9d0a9368d9f/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/067c3121-c7b6-47fc-b6a0-34c9b06f18d2/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 6},False,False,False,False,False,False,False,False,False,False,True
465,d43c42b8-1018-495b-9ca1-0430e660456b,jp_univoftokyo,東京大学,"東京大学掲示板へようこそ！！
東京大学掲示板では東京大学に関することならなんでも投稿できます！タイトルだけの記事、無駄に空白の多い記事、全く掲示板と関係のない記事は削除対象になりますのでお気をつけください😭自分の気になること、みんなにシェアしたい内容などを投稿して掲示板を盛り上げよう！",216,False,,False,2021-01-29T00:14:12.269Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],"{'url': 'https://megapx-assets.dcard.tw/images/8da96cdf-a01f-4710-b1eb-e242ffbc36d5/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/872e6411-ff65-4b46-a354-62136c304b87/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 4},False,False,False,False,False,False,False,False,False,False,True
177,a5811a74-5dd2-4226-9f0b-9ce7826c5d1f,tku_secondhand,淡江大學二手物交流,你的廢物是我的寶物！快來二手物交流板向同校卡友出清與徵求二手物吧！,206,False,,False,2018-07-09T03:42:43.499Z,2022-08-19T04:43:03.488Z,True,True,False,False,,False,False,True,{'size': 'small'},False,False,False,發文記得加入「話題」分類喲！,,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link']",,,{'last30Days': 31},False,False,False,False,False,False,False,False,False,False,True
179,867cea50-59af-431d-b1f5-eae4e5daac93,ncku_secondhand,成功大學二手物交流,你的廢物是我的寶物！快來二手物交流板向同校卡友出清與徵求二手物吧！,194,False,,False,2018-07-10T09:16:36.328Z,2022-08-19T04:43:06.793Z,True,True,False,False,,False,False,True,{'size': 'small'},False,False,False,發文記得加入「話題」分類喲！,,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link']",,,{'last30Days': 5},False,False,False,False,False,False,False,False,False,False,True
474,4b88adcc-9f39-4d92-aa72-ce9861378101,jp_sophia,上智大学,"上智大学掲示板へようこそ！！
上智大学掲示板では上智大学に関することならなんでも投稿できます！タイトルだけの記事、無駄に空白の多い記事、全く掲示板と関係のない記事は削除対象になりますのでお気をつけください😭自分の気になること、みんなにシェアしたい内容などを投稿して掲示板を盛り上げよう！",193,False,,False,2021-01-29T00:49:40.367Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],"{'url': 'https://megapx-assets.dcard.tw/images/8ac409c9-57f2-4fe4-b9e9-0503aa1e294a/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/249c22db-f013-4ce5-942f-5010077c7757/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 1},False,False,False,False,False,False,False,False,False,False,True
